PRODUCT,SCHEME,LOAN_AMOUNT_REQUESTED,REQUESTED_TENURE,REQUESTED_RATE,EFFECTIVE_INTEREST_RATE,EMI_BASE_VALUE,TENURE
5000152,5000120,1234,180,10,10.0232572,13,180
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000054,5000055,2500000,481,13,,,
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000046,5000110,185000000,180,15,,,
5000043,5000042,500000,60,13,,,
5000043,5000042,500000,60,13,,,
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000000,5000002,1000000,120,10,9.9998843,13116.4,120
5000000,5000002,1000000,120,10,9.9998843,13116.4,120
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5001082,5000843,1480000,50,15,,0,
5001082,5000843,1480000,50,15,,0,
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5001000,5000761,5555555,180,13,,,
5000161,5000131,100000000,60,15.34,,,60
5000024,5000025,152000,18,13,,0,18
5001000,5000761,5555555,180,13,,,
5001000,5000761,5555555,180,13,,,
5001000,5000761,5555555,180,13,,,
5001000,5000761,5555555,180,13,,,
5001000,5000761,5555555,180,13,,,
5001000,5000761,5555555,180,13,,,
5000043,5000042,10000,60,13,,,
5000043,5000042,10000,60,13,,,
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000024,5000025,152000,18,13,,0,18
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000000,5000002,1000000,180,8,8.0001034,9536,180
5000024,5000025,200000,36,13,,0,36
5000161,5000131,80000,180,15.34,,,180
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000043,5000042,100000,60,13,,,
5000043,5000042,100000,60,13,,,
5000043,5000042,10000,60,13,,,
5000043,5000042,10000,60,13,,,
5000021,5000023,100000,10,13.35,13.3514858,10519.6,10
5000161,5000131,80000,180,15.34,,,180
5000161,5000131,80000,180,15.34,,,180
5000024,5000025,152000,18,13,,0,18
5000620,5000380,200000,180,10,,0,
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000620,5000380,4.5E+11,180,15.34,,0,
5000056,5000056,7500000,12,13.35,13.3500144,664649,12
5000015,5000017,109995,22,15.34,,5695,22
5000015,5000017,109995,22,15.34,,5695,22
5000061,5000126,500000,60,13,13.0001316,11309,60
5000054,5000055,870000,120,13,13.0000993,12874,120
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000061,5000126,500000,60,13,13.0001316,11309,60
5000056,5000056,7500000,12,13.35,13.3500144,664649,12
5000024,5000025,700000,36,10,,0,36
5000014,5000016,54995,22,13.35,,2801,22
5000014,5000016,54995,22,13.35,,2801,22
5000024,5000025,700000,36,10,,0,36
5000620,5000380,4.5E+11,180,15.34,,0,
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000001,5000800,1000000,120,13.35,,,
5000013,5000015,150000,12,15.34,,13563,12
5000013,5000015,150000,12,15.34,,13563,12
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000013,5000015,150000,12,15.34,,13563,12
5000006,5000005,2200000,180,10,9.9937355,1343,180
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000043,5000042,1231000,77,13,,,
5000043,5000042,3316303,55,13,,,
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000620,5000380,4.5E+11,180,15.34,,0,
5000620,5000380,4.5E+11,180,15.34,,0,
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000161,5000131,450000000,120,13.35,,,120
5000043,5000042,300000,60,10.85,10.8465158,6492,60
5000620,5000380,20000000,180,15.34,,,180
5000161,5000131,80000,180,15.34,,,180
5000620,5000380,20000000,180,15.34,,,180
5000161,5000131,80000,180,15.34,,,180
5000161,5000131,80000,180,15.34,,,180
5000024,5000025,500000,36,10,,0,36
5000012,5000014,4900000,240,13.35,13.3500154,58208,240
5000043,5000042,300000,60,10.85,10.8465158,6492,60
5000161,5000131,450000000,120,13.35,,,120
5000161,5000131,450000000,120,13.35,,,120
5000161,5000131,90000,180,10,,,180
5000161,5000131,90000,180,10,,,180
5000161,5000131,1000000,180,10,,,180
5000161,5000131,1000000,180,10,,,180
5000161,5000131,1000000,180,10,,,180
5000161,5000131,1000000,180,10,,,180
5000043,5000042,300000,60,10.85,10.8465158,6492,60
5000024,5000025,1100000,36,10,,0,36
5000152,5000120,1585000,70,12.5,9.999998,367987,60
5000152,5000120,1585000,70,12.5,9.999998,367987,60
5000152,5000120,1585000,70,12.5,9.999998,367987,60
5000152,5000120,1585000,70,12.5,9.999998,367987,60
5000161,5000131,2000000,120,13.35,,,120
5000152,5000120,1585000,70,12.5,9.999998,367987,60
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000000,5000002,1000000,120,10.85,10.8490677,13609,120
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000161,5000131,2000000,120,13.35,,,120
5000161,5000131,2000000,120,13.35,,,120
5000161,5000131,2000000,120,13.35,,,120
5000161,5000131,2000000,120,13.35,,,120
5000004,5000003,124,120,13.35,14.036126,1.9,120
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5001000,5000761,1000000,180,13,,,
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000153,5000280,1000000,180,15,14.9999516,13815,180
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000019,5000021,1000000,120,13.35,,,
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000043,5000042,256999,60,13,22.8714333,20827,60
5000161,5000131,450000000,120,13.35,,,120
5000161,5000131,450000000,120,13.35,,,120
5000010,5000009,750000,120,13.35,,,
5000010,5000009,7900000,120,13.35,,,
5000161,5000131,450000000,120,13.35,,,120
5000161,5000131,450000000,120,13.35,,,120
5000049,5000048,300000,60,7,7.0001758,5944,60
5000049,5000048,300000,60,7,7.0001758,5944,60
5000050,5000049,2000000000,180,13,13,25308267,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000049,5000048,280000,66,13,,,
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000013,5000015,1234,180,15.34,,18,180
5000013,5000015,1234,180,15.34,,18,180
5000043,5000043,250000,180,7,6.9999528,6773,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000049,5000048,425000,120,13,,,
5000049,5000048,380000,48,13,,,
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000400,5000240,100000,220,10.85,10.8490191,12223,120
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000400,5000240,100000,220,10.85,10.8490191,12223,120
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000054,5000055,1600000,60,13,13.0000537,36405,60
5000045,5000044,6000000,180,13,13.0000028,75713,180
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000043,5000042,2500000,486,13,,,
5000043,5000042,2500000,486,13,,,
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000043,5000043,1200000,180,13,13.0000051,17071,180
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000152,5000120,450000,180,10,9.9980809,6006,180
5000024,5000025,500000,36,10,,0,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000024,5000025,2000000,36,10,,0,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000152,5000120,450000,180,10,9.9980809,6006,180
5000152,5000120,450000,180,10,9.9980809,6006,180
5000152,5000120,450000,180,10,9.9980809,6006,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000152,5000120,450000,180,10,9.9980809,6006,180
5000152,5000120,450000,180,10,9.9980809,6006,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000152,5000120,450000,180,10,9.9980809,6006,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000024,5000025,1500000,36,10,,0,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000152,5000120,450000,180,10,9.9980809,16221,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000152,5000120,450000,180,10,9.9980809,16221,180
5000152,5000120,450000,180,10,9.9980809,16221,180
5000152,5000120,450000,180,10,9.9980809,16221,180
5000152,5000120,450000,180,10,9.9980809,16221,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000152,5000120,450000,180,10,9.9980809,16221,180
5000152,5000120,450000,180,10,9.9980809,16221,180
5000018,5000020,900000,60,10,9.9807037,18034,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000006,5000005,450000,180,10,10.000099,4836.3,180
5000054,5000055,4000000,180,10,9.9997233,32230,180
5000029,5000030,500000,120,10.85,10.8482397,6842,120
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000028,5000028,900000,60,10,,0,60
5000024,5000025,2000000,36,10,,0,36
5000024,5000025,2000000,36,10,,0,36
5000028,5000028,900000,60,10,,0,60
5000089,5000084,450000,180,10,,,
5000024,5000025,2000000,36,10,,0,36
5000028,5000028,900000,60,10,,0,60
5000028,5000028,900000,60,10,,0,60
5000028,5000028,900000,60,10,,0,60
5000028,5000028,900000,60,10,,0,60
5000006,5000005,1000000,180,10,9.9991872,10731,180
5000056,5000056,200000,180,10.85,10.8475068,3466,180
5000020,5000022,50,12,10.85,,,
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,18034,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000024,5000025,500000,36,10,,0,36
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000018,5000020,900000,60,10,9.9807037,2120,60
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000118,5000107,1200000,180,15,15.0000166,16772,180
5000019,5000021,200000,240,10.85,,,
5000019,5000021,200000,240,10.85,,,
5000019,5000021,200000,240,10.85,,,
5000019,5000021,200000,240,10.85,,,
5000019,5000021,200000,240,10.85,,,
5000019,5000021,200000,240,10.85,,,
5000018,5000020,100000,180,10,9.9956142,1931,180
5000018,5000020,100000,180,10,9.9956142,1931,180
5000089,5000084,450000,180,10,,,
5000056,5000056,450000,180,10.85,10.8479871,4470,180
5000056,5000056,20000,180,10.85,,,
5000004,5000003,1000000,180,10.85,,,
5000000,5000002,500000,18,10.85,10.8475388,30073,18
5000000,5000002,500000,18,10.85,10.8475388,30073,18
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000045,5000044,500000,180,10,9.9982934,5331,180
5000000,5000002,500000,24,10.85,10.8497886,232595,24
5000000,5000002,500000,24,10.85,10.8497886,232595,24
